id	qid	testSet	module	count	accuracy
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj28-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa87	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa88	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj29-l2.qa89	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj30-l2.qa90	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj31-l2.qa92	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj33-l2.qa88	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj33-l2.qa89	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj34-l2.qa90	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj35-l2.qa88	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj35-l2.qa89	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj36-l2.qa80	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj36-l2.qa81	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj37-l2.qa81	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj38-l2.qa79	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj39-l2.qa96	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj39-l2.qa97	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj40-l2.qa92	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj42-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj43-l2.qa82	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj43-l2.qa83	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj46-l2.qa92	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj46-l2.qa93	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj47-l2.qa88	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj47-l2.qa89	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj48-l2.qa83	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb1-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb3-l2.qa76	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb4-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb5-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb6-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb7-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb9-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb10-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb11-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb12-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb13-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb17-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb18-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb19-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb20-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb21-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb22-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb24-l2.qa76	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb25-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb26-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb27-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb28-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb29-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb30-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb31-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb32-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb35-l2.qa74	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb36-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb37-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb38-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb39-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb40-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb41-l2.qa73	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbjb42-l2.qa72	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj3-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj7-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj7-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj8-l1.qa30	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj8-l1.qa31	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj9-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj9-l1.qa27	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj10-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj10-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj11-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj11-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj12-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj12-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj13-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj13-l1.qa27	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj14-l1.qa28	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj14-l1.qa29	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj15-l1.qa36	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj15-l1.qa37	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj18-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj19-l1.qa33	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj19-l1.qa34	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	2	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj22-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj22-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj23-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj24-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj26-l1.qa27	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj27-l1.qa27	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj27-l1.qa28	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj28-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj28-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa28	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa29	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj29-l1.qa30	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj30-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj31-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj33-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj33-l1.qa27	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj34-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj35-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj35-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj36-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj36-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj37-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj37-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj38-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj39-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj39-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj40-l1.qa34	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj40-l1.qa35	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj42-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj42-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj43-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj45-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj46-l1.qa25	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj47-l1.qa30	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj48-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbj48-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb1-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb2-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb3-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb4-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb5-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb6-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb7-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb9-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb10-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb11-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb12-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb13-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb15-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb16-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb17-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb18-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb19-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb20-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb21-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb22-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb24-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb25-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb26-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb27-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb28-l1.qa26	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb29-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb30-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb31-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb32-l1.qa24	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb34-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb35-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb36-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb37-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb38-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb39-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb40-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb41-l1.qa23	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-CLOSED_PATH_EXPLAIN.sbjb42-l1.qa22	CLOSED_PATH_EXPLAIN	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa101	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
